severity_label,id,incident_no,product_type,brand,mode,incident_type,status,service_type,is_failure_type,count_detail,open_datetime,close_datetime,response_datetime,resolved_datetime,open_to_close,open_to_close_hour,open_to_response,open_to_response_hour,response_to_resolved,response_to_resolved_hour,resolved_to_close,resolved_to_close_hour
Minor,234,SR-ES-22-0234,Storage,HPE,Storage Work P2000,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-21 12:07:00,2022-01-21 15:30:00,2022-01-21 12:30:00,2022-01-21 15:30:00,0 days 03:23:00,3.3833333333333333,0 days 00:23:00,0.38333333333333336,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Minor,340,SR-ES-22-0340,Storage,HPE,Storage MSA 6300 EVA,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-20 17:12:00,2022-01-20 21:00:00,2022-01-20 18:00:00,2022-01-20 21:00:00,0 days 03:48:00,3.8,0 days 00:48:00,0.8,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Major,204,SR-ES-22-0204,Server,HPE,ProLiant DL380p Gen8,General Incident,Closed,Request,false,1,2022-01-20 14:11:00,2022-01-20 21:00:00,2022-01-20 14:13:00,2022-01-20 21:00:00,0 days 06:49:00,6.816666666666666,0 days 00:02:00,0.03333333333333333,0 days 06:47:00,6.783333333333333,0 days 00:00:00,0.0
Minor,360,SR-ES-22-0360,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Incident,false,1,2022-01-20 11:23:00,2022-01-20 14:43:00,2022-01-20 11:30:00,2022-01-20 14:43:00,0 days 03:20:00,3.3333333333333335,0 days 00:07:00,0.11666666666666667,0 days 03:13:00,3.216666666666667,0 days 00:00:00,0.0
Major,110,SR-ES-22-0110,Storage,NetApp,FAS2720,General Incident,Closed,Incident,false,1,2022-01-20 09:30:00,2022-01-20 17:00:00,2022-01-20 09:30:00,2022-01-20 17:00:00,0 days 07:30:00,7.5,0 days 00:00:00,0.0,0 days 07:30:00,7.5,0 days 00:00:00,0.0
Cosmatic,346,SR-ES-22-0346,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Incident,false,1,2022-01-19 17:29:00,2022-01-19 21:00:00,2022-01-19 18:00:00,2022-01-19 21:00:00,0 days 03:31:00,3.5166666666666666,0 days 00:31:00,0.5166666666666667,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Major,439,SR-ES-22-0439,Software,VMWare,VMWARE VSPHERE 7 ENTERPRISE PLUS FOR 1 PROCESSOR,Software,Closed,Incident,false,1,2022-01-19 14:10:00,2022-01-19 14:46:00,2022-01-19 14:20:00,2022-01-19 14:46:00,0 days 00:36:00,0.6,0 days 00:10:00,0.16666666666666666,0 days 00:26:00,0.43333333333333335,0 days 00:00:00,0.0
Major,285,SR-ES-22-0285,Hardware,Oracle,SPARC M6-32,Power Supply Failure,Closed,Incident,false,0,2022-01-19 11:00:00,2022-01-19 15:00:00,2022-01-19 11:00:00,2022-01-19 15:00:00,0 days 04:00:00,4.0,0 days 00:00:00,0.0,0 days 04:00:00,4.0,0 days 00:00:00,0.0
Major,283,SR-ES-22-0283,Hardware,Oracle,SPARC M5-32,Power Supply Failure,Closed,Incident,false,0,2022-01-19 11:00:00,2022-01-19 15:00:00,2022-01-19 11:00:00,2022-01-19 15:00:00,0 days 04:00:00,4.0,0 days 00:00:00,0.0,0 days 04:00:00,4.0,0 days 00:00:00,0.0
Minor,136,SR-ES-22-0136,Storage,NetApp,AFF A800,Software,Closed,Request,false,1,2022-01-19 10:32:00,2022-01-19 17:00:00,2022-01-19 11:11:00,2022-01-19 16:00:00,0 days 06:28:00,6.466666666666667,0 days 00:39:00,0.65,0 days 04:49:00,4.816666666666666,0 days 01:00:00,1.0
Minor,130,SR-ES-22-0130,Storage,NetApp,SG5712,General Incident,Closed,Request,false,6,2022-01-18 15:38:00,2022-09-05 17:50:00,2022-01-18 15:49:00,2022-09-05 17:50:00,230 days 02:12:00,5522.2,0 days 00:11:00,0.18333333333333332,230 days 02:01:00,5522.016666666666,0 days 00:00:00,0.0
Cosmatic,501,SR-ES-22-0501,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-17 22:00:00,2022-01-18 00:00:00,2022-01-17 22:00:00,2022-01-18 00:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,296,SR-ES-22-0296,Server,DELL,PowerEdge R730,General Incident,Closed,Incident,false,1,2022-01-17 21:00:00,2022-01-18 03:00:00,2022-01-17 21:00:00,2022-01-18 03:00:00,0 days 06:00:00,6.0,0 days 00:00:00,0.0,0 days 06:00:00,6.0,0 days 00:00:00,0.0
Cosmatic,500,SR-ES-22-0500,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-17 20:00:00,2022-01-17 22:00:00,2022-01-17 20:00:00,2022-01-17 22:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Minor,493,SR-ES-22-0493,Storage,NetApp,E2824,General Incident,Closed,Incident,false,1,2022-01-17 17:41:00,2022-01-17 21:05:00,2022-01-17 17:54:00,2022-01-17 21:00:00,0 days 03:24:00,3.4,0 days 00:13:00,0.21666666666666667,0 days 03:06:00,3.1,0 days 00:05:00,0.08333333333333333
Minor,233,SR-ES-22-0233,Server,HPE,ProLiant BL660c Gen7,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-17 17:00:00,2022-01-18 00:00:00,2022-01-17 21:00:00,2022-01-18 00:00:00,0 days 07:00:00,7.0,0 days 04:00:00,4.0,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Minor,490,SR-ES-22-0490,Storage,NetApp,SG5660,General Incident,Closed,Incident,false,2,2022-01-17 16:38:00,2022-01-18 15:30:00,2022-01-17 15:45:00,2022-01-18 15:20:00,0 days 22:52:00,22.866666666666667,-1 days +23:07:00,-0.8833333333333333,0 days 23:35:00,23.583333333333332,0 days 00:10:00,0.16666666666666666
Major,438,SR-ES-22-0438,Software,VMWare,VMWARE VCENTER SERVER 7 STANDARD FOR VSPHERE 7 (PER INSTANCE),Software,Closed,Incident,false,1,2022-01-17 13:18:00,2022-01-17 14:22:00,2022-01-17 13:30:00,2022-01-17 14:22:00,0 days 01:04:00,1.0666666666666667,0 days 00:12:00,0.2,0 days 00:52:00,0.8666666666666667,0 days 00:00:00,0.0
Major,232,SR-ES-22-0232,Server,HPE,ProLiant BL460c Gen6,General Incident,Closed,Incident,false,1,2022-01-17 11:07:00,2022-01-17 21:00:00,2022-01-17 13:00:00,2022-01-17 21:00:00,0 days 09:53:00,9.883333333333333,0 days 01:53:00,1.8833333333333333,0 days 08:00:00,8.0,0 days 00:00:00,0.0
Minor,54,SR-ES-22-0054,Storage,EMC,VNX5300,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-17 08:33:00,2022-01-17 20:00:00,2022-01-17 08:37:00,2022-01-17 20:00:00,0 days 11:27:00,11.45,0 days 00:04:00,0.06666666666666667,0 days 11:23:00,11.383333333333333,0 days 00:00:00,0.0
Major,295,SR-ES-22-0295,Storage,NetApp,FAS8200 HA System,Hard Disk Drive Failure,Closed,Incident,false,2,2022-01-16 22:58:00,2022-01-17 03:02:00,2022-01-16 23:06:00,2022-01-17 03:02:00,0 days 04:04:00,4.066666666666666,0 days 00:08:00,0.13333333333333333,0 days 03:56:00,3.933333333333333,0 days 00:00:00,0.0
Major,437,SR-ES-22-0437,Software,VMWare,VMWARE VSPHERE 7 ENTERPRISE FOR 1 PROCESSOR,Software,Closed,Incident,false,1,2022-01-16 17:46:00,2022-01-18 18:46:00,2022-01-16 18:00:00,2022-01-18 18:46:00,2 days 01:00:00,49.0,0 days 00:14:00,0.23333333333333334,2 days 00:46:00,48.766666666666666,0 days 00:00:00,0.0
Major,231,SR-ES-22-0231,Server,HPE,Enclosure C7000,System Board Failure,Closed,Incident,false,1,2022-01-16 08:34:00,2022-01-16 20:00:00,2022-01-16 09:00:00,2022-01-16 20:00:00,0 days 11:26:00,11.433333333333334,0 days 00:26:00,0.43333333333333335,0 days 11:00:00,11.0,0 days 00:00:00,0.0
Minor,66,SR-ES-22-0066,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-01-15 16:26:00,2022-02-15 18:30:00,2022-02-15 16:33:00,2022-02-15 18:30:00,31 days 02:04:00,746.0666666666667,31 days 00:07:00,744.1166666666667,0 days 01:57:00,1.95,0 days 00:00:00,0.0
Cosmatic,425,SR-ES-22-0425,Software,Veeam,Veeam Availability Suite Enterprise Plus,Software,Closed,Incident,false,1,2022-01-15 10:00:00,2022-01-15 22:30:00,2022-01-15 10:00:00,2022-01-15 22:30:00,0 days 12:30:00,12.5,0 days 00:00:00,0.0,0 days 12:30:00,12.5,0 days 00:00:00,0.0
Cosmatic,267,SR-ES-22-0267,Software,Trend Micro,Smart Protection for Endpoints,General Incident,Closed,Request,false,1,2022-01-14 16:11:00,2022-01-14 17:04:00,2022-01-14 16:21:00,2022-01-14 17:04:00,0 days 00:53:00,0.8833333333333333,0 days 00:10:00,0.16666666666666666,0 days 00:43:00,0.7166666666666667,0 days 00:00:00,0.0
Minor,210,SR-ES-22-0210,Hardware,Oracle,ZFS Storage ZS3-2,General Incident,Closed,Incident,false,0,2022-01-14 10:00:00,2022-01-14 12:00:00,2022-01-14 10:00:00,2022-01-14 12:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Cosmatic,499,SR-ES-22-0499,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-14 04:00:00,2022-01-14 06:00:00,2022-01-14 04:00:00,2022-01-14 06:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Cosmatic,498,SR-ES-22-0498,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-14 02:00:00,2022-01-14 04:00:00,2022-01-14 02:00:00,2022-01-14 04:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Cosmatic,497,SR-ES-22-0497,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-14 00:00:00,2022-01-14 02:00:00,2022-01-14 00:00:00,2022-01-14 02:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Cosmatic,496,SR-ES-22-0496,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-13 22:00:00,2022-01-14 00:00:00,2022-01-13 22:00:00,2022-01-14 00:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,108,SR-ES-22-0108,Storage,NetApp,FAS2720,General Incident,Closed,Incident,false,1,2022-01-13 21:02:00,2022-01-13 22:00:00,2022-01-13 21:22:00,2022-01-13 22:00:00,0 days 00:58:00,0.9666666666666667,0 days 00:20:00,0.3333333333333333,0 days 00:38:00,0.6333333333333333,0 days 00:00:00,0.0
Cosmatic,495,SR-ES-22-0495,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-13 20:00:00,2022-01-13 22:00:00,2022-01-13 20:00:00,2022-01-13 22:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Minor,345,SR-ES-22-0345,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Incident,false,1,2022-01-13 17:02:00,2022-01-13 21:00:00,2022-01-13 18:00:00,2022-01-13 21:00:00,0 days 03:58:00,3.966666666666667,0 days 00:58:00,0.9666666666666667,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Minor,227,SR-ES-22-0227,Server,HPE,ProLiant BL460c Gen6,Memory Failure,Closed,Incident,false,1,2022-01-13 16:42:00,2022-01-14 00:00:00,2022-01-13 21:00:00,2022-01-14 00:00:00,0 days 07:18:00,7.3,0 days 04:18:00,4.3,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Minor,294,SR-ES-22-0294,Server,DELL,PowerEdge R730,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-13 16:13:00,2022-01-14 02:02:00,2022-01-13 21:09:00,2022-01-14 02:02:00,0 days 09:49:00,9.816666666666666,0 days 04:56:00,4.933333333333334,0 days 04:53:00,4.883333333333334,0 days 00:00:00,0.0
Minor,47,SR-ES-22-0047,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-01-13 15:37:00,2022-01-13 18:44:00,2022-01-13 15:37:00,2022-01-13 18:44:00,0 days 03:07:00,3.1166666666666667,0 days 00:00:00,0.0,0 days 03:07:00,3.1166666666666667,0 days 00:00:00,0.0
Cosmatic,225,SR-ES-22-0225,Server,HPE,ProLiant BL660c Gen7,General Incident,Closed,Request,false,1,2022-01-13 13:04:00,2022-01-13 21:00:00,2022-01-13 15:00:00,2022-01-13 21:00:00,0 days 07:56:00,7.933333333333334,0 days 01:56:00,1.9333333333333333,0 days 06:00:00,6.0,0 days 00:00:00,0.0
Cosmatic,492,SR-ES-22-0492,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-13 03:00:00,2022-01-13 05:00:00,2022-01-13 03:00:00,2022-01-13 05:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Cosmatic,506,SR-ES-22-0506,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-13 01:00:00,2022-01-13 03:00:00,2022-01-13 01:00:00,2022-01-13 03:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Cosmatic,491,SR-ES-22-0491,Storage,HPE,3PAR StoreServ 7200,General Incident,Closed,Request,false,1,2022-01-12 23:00:00,2022-01-13 01:00:00,2022-01-12 23:00:00,2022-01-13 13:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 14:00:00,14.0,-1 days +12:00:00,-12.0
Cosmatic,489,SR-ES-22-0489,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Incident,false,1,2022-01-12 20:00:00,2022-01-12 23:00:00,2022-01-12 20:00:00,2022-01-12 23:00:00,0 days 03:00:00,3.0,0 days 00:00:00,0.0,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Cosmatic,488,SR-ES-22-0488,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-12 20:00:00,2022-01-12 23:00:00,2022-01-12 23:00:00,2022-01-12 23:00:00,0 days 03:00:00,3.0,0 days 03:00:00,3.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0
Minor,135,SR-ES-22-0135,Storage,NetApp,AFF A800,Software,Closed,Request,false,2,2022-01-12 17:00:00,2022-01-21 17:00:00,2022-01-13 21:15:00,2022-01-21 17:58:00,9 days 00:00:00,216.0,1 days 04:15:00,28.25,7 days 20:43:00,188.71666666666667,-1 days +23:02:00,-0.9666666666666667
Minor,209,SR-ES-22-0209,Hardware,Oracle,ZFS Storage ZS3-2,Hard Disk Drive Failure,Closed,Incident,false,0,2022-01-12 09:45:00,2022-01-12 12:00:00,2022-01-12 10:00:00,2022-01-12 12:00:00,0 days 02:15:00,2.25,0 days 00:15:00,0.25,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Minor,333,SR-ES-22-0333,Storage,HPE,3PAR StoreServ 8400,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-12 07:11:00,2022-01-12 21:00:00,2022-01-12 18:00:00,2022-01-12 21:00:00,0 days 13:49:00,13.816666666666666,0 days 10:49:00,10.816666666666666,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Cosmatic,486,SR-ES-22-0486,Storage,HPE,3PAR StoreServ 7400,General Incident,Closed,Request,false,1,2022-01-11 23:00:00,2022-01-12 01:00:00,2022-01-11 23:00:00,2022-04-12 01:01:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,90 days 02:01:00,2162.016666666667,-91 days +23:59:00,-2160.016666666667
Cosmatic,505,SR-ES-22-0505,Storage,HPE,3PAR StoreServ 8200,General Incident,Closed,Request,false,1,2022-01-11 21:00:00,2022-01-11 23:59:00,2022-01-11 21:59:00,2022-01-11 23:00:00,0 days 02:59:00,2.9833333333333334,0 days 00:59:00,0.9833333333333333,0 days 01:01:00,1.0166666666666666,0 days 00:59:00,0.9833333333333333
Minor,44,SR-ES-22-0044,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-01-11 15:25:00,2022-01-11 18:48:00,2022-01-11 15:25:00,2022-01-11 15:56:00,0 days 03:23:00,3.3833333333333333,0 days 00:00:00,0.0,0 days 00:31:00,0.5166666666666667,0 days 02:52:00,2.8666666666666667
Major,251,SR-ES-22-0251,Server,HPE,ProLiant DL560 Gen10,Memory Failure,Closed,Incident,false,2,2022-01-11 14:24:00,2022-01-11 21:22:00,2022-01-11 14:33:00,2022-01-11 21:23:00,0 days 06:58:00,6.966666666666667,0 days 00:09:00,0.15,0 days 06:50:00,6.833333333333333,-1 days +23:59:00,-0.016666666666666666
Major,268,SR-ES-22-0268,Software,Red Hat,"Enterprise Linux for Virtual Datacenters, Premium",General Incident,Closed,Incident,false,2,2022-01-11 13:34:00,2022-01-31 11:52:00,2022-01-11 13:41:00,2022-01-31 11:31:00,19 days 22:18:00,478.3,0 days 00:07:00,0.11666666666666667,19 days 21:50:00,477.8333333333333,0 days 00:21:00,0.35
Major,107,SR-ES-22-0107,Server,HPE,ProLiant DL360 Gen10,Memory Failure,Closed,Incident,false,1,2022-01-11 11:31:00,2022-01-12 14:00:00,2022-01-12 10:00:00,2022-01-12 14:00:00,1 days 02:29:00,26.483333333333334,0 days 22:29:00,22.483333333333334,0 days 04:00:00,4.0,0 days 00:00:00,0.0
Minor,339,SR-ES-22-0339,Server,HPE,DL160-G6,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-10 17:24:00,2022-01-10 21:00:00,2022-01-10 18:00:00,2022-01-10 21:00:00,0 days 03:36:00,3.6,0 days 00:36:00,0.6,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Major,344,SR-ES-22-0344,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Incident,false,1,2022-01-10 17:07:00,2022-01-10 21:00:00,2022-01-10 18:00:00,2022-01-10 21:00:00,0 days 03:53:00,3.8833333333333333,0 days 00:53:00,0.8833333333333333,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Minor,46,SR-ES-22-0046,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,2,2022-01-10 14:50:00,2022-01-13 10:10:00,2022-01-10 14:50:00,2022-01-10 16:34:00,2 days 19:20:00,67.33333333333333,0 days 00:00:00,0.0,0 days 01:44:00,1.7333333333333334,2 days 17:36:00,65.6
Major,105,SR-ES-22-0105,Server,HPE,ProLiant DL360 Gen10,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-10 11:48:00,2022-01-11 13:00:00,2022-01-11 09:00:00,2022-01-11 13:00:00,1 days 01:12:00,25.2,0 days 21:12:00,21.2,0 days 04:00:00,4.0,0 days 00:00:00,0.0
Minor,621,SR-ES-22-0621,Storage,NetApp,FAS3220,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-10 10:00:00,2022-01-10 12:00:00,2022-01-10 10:00:00,2022-01-10 12:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Critical,165,SR-ES-22-0165,Server,HPE,SimpliVity 380 Gen9 Node,Hard Disk Drive Failure,Closed,Incident,false,0,2022-01-10 00:29:00,2022-01-10 22:00:00,2022-01-10 00:32:00,2022-01-10 22:00:00,0 days 21:31:00,21.516666666666666,0 days 00:03:00,0.05,0 days 21:28:00,21.466666666666665,0 days 00:00:00,0.0
Major,4,SR-ES-22-0004,Server,HPE,ProLiant DL380 Gen10,General Incident,Closed,Incident,false,1,2022-01-09 18:19:00,2022-01-09 23:59:00,2022-01-09 18:27:00,2022-01-09 23:59:00,0 days 05:40:00,5.666666666666667,0 days 00:08:00,0.13333333333333333,0 days 05:32:00,5.533333333333333,0 days 00:00:00,0.0
Minor,487,SR-ES-22-0487,Storage,NetApp,FAS8040,Hard Disk Drive Failure,Closed,Incident,false,2,2022-01-07 22:01:00,2022-01-12 16:00:00,2022-01-07 22:01:00,2022-01-12 15:40:00,4 days 17:59:00,113.98333333333333,0 days 00:00:00,0.0,4 days 17:39:00,113.65,0 days 00:20:00,0.3333333333333333
Minor,484,SR-ES-22-0484,Storage,NetApp,H610S-2-P,General Incident,Closed,Incident,false,2,2022-01-07 20:31:00,2022-01-07 23:00:00,2022-01-07 21:48:00,2022-01-07 22:30:00,0 days 02:29:00,2.4833333333333334,0 days 01:17:00,1.2833333333333334,0 days 00:42:00,0.7,0 days 00:30:00,0.5
Minor,123,SR-ES-22-0123,Storage,NetApp,FAS8300,General Incident,Closed,Incident,false,1,2022-01-07 20:00:00,2022-01-08 03:00:00,2022-01-07 20:00:00,2022-01-08 03:00:00,0 days 07:00:00,7.0,0 days 00:00:00,0.0,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Major,436,SR-ES-22-0436,Software,VMWare,VMWARE HORIZON 7 ADVANCED: 100 PACK (NAMED USERS),Software,Closed,Incident,false,1,2022-01-07 18:18:00,2022-01-07 19:40:00,2022-01-07 18:25:00,2022-01-07 19:40:00,0 days 01:22:00,1.3666666666666667,0 days 00:07:00,0.11666666666666667,0 days 01:15:00,1.25,0 days 00:00:00,0.0
Minor,223,SR-ES-22-0223,Server,HPE,ProLiant BL660c Gen7,Hard Disk Drive Failure,Closed,Incident,false,1,2022-01-07 17:21:00,2022-01-07 21:00:00,2022-01-07 18:00:00,2022-01-07 21:00:00,0 days 03:39:00,3.65,0 days 00:39:00,0.65,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Cosmatic,298,SR-ES-22-0298,Server,DELL,PowerEdge R730,General Incident,Closed,Request,false,1,2022-01-07 16:42:00,2022-01-13 21:09:00,2022-01-07 16:50:00,2022-01-13 21:09:00,6 days 04:27:00,148.45,0 days 00:08:00,0.13333333333333333,6 days 04:19:00,148.31666666666666,0 days 00:00:00,0.0
Cosmatic,485,SR-ES-22-0485,Software,VMWare,VMWARE NSX DATA CENTER ADVANCED PER PROCESSOR,Software,Closed,Request,false,1,2022-01-07 10:00:00,2022-01-07 17:00:00,2022-01-07 10:00:00,2022-01-07 17:00:00,0 days 07:00:00,7.0,0 days 00:00:00,0.0,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Major,435,SR-ES-22-0435,Software,Veeam,Veeam Backup & Replication Enterprise Plus,Software,Closed,Incident,false,1,2022-01-07 09:28:00,2022-01-07 12:41:00,2022-01-07 09:35:00,2022-01-07 12:41:00,0 days 03:13:00,3.216666666666667,0 days 00:07:00,0.11666666666666667,0 days 03:06:00,3.1,0 days 00:00:00,0.0
Minor,282,SR-ES-22-0282,Hardware,Oracle,SPARC M5-32,System Board Failure,Closed,Incident,false,0,2022-01-06 15:51:00,2022-01-06 22:00:00,2022-01-06 16:00:00,2022-01-06 22:00:00,0 days 06:09:00,6.15,0 days 00:09:00,0.15,0 days 06:00:00,6.0,0 days 00:00:00,0.0
Critical,179,SR-ES-22-0179,Software,VMWare,vCenter Server Standard for vSphere,General Incident,Closed,Incident,false,1,2022-01-06 14:02:00,2022-01-06 14:40:00,2022-01-06 14:05:00,2022-01-06 14:40:00,0 days 00:38:00,0.6333333333333333,0 days 00:03:00,0.05,0 days 00:35:00,0.5833333333333334,0 days 00:00:00,0.0
Minor,279,SR-ES-22-0279,Storage,Oracle,ZFS StorEdge 7320,Hard Disk Drive Failure,Closed,Incident,false,0,2022-01-06 13:50:00,2022-01-06 16:00:00,2022-01-06 14:00:00,2022-01-06 16:00:00,0 days 02:10:00,2.1666666666666665,0 days 00:10:00,0.16666666666666666,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,127,SR-ES-22-0127,Storage,NetApp,AFF A800,General Incident,Closed,Incident,false,4,2022-01-06 05:44:00,2022-04-25 17:00:00,2022-01-06 23:08:00,2022-04-25 17:00:00,109 days 11:16:00,2627.266666666667,0 days 17:24:00,17.4,108 days 17:52:00,2609.866666666667,0 days 00:00:00,0.0
Minor,43,SR-ES-22-0043,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-01-05 13:41:00,2022-01-06 14:49:00,2022-01-05 13:41:00,2022-01-06 14:49:00,1 days 01:08:00,25.133333333333333,0 days 00:00:00,0.0,1 days 01:08:00,25.133333333333333,0 days 00:00:00,0.0
Minor,166,SR-ES-22-0166,Other,HPE,StoreEver MSL 6060 Tape Library,Power Supply Failure,Closed,Incident,false,1,2022-01-05 13:00:00,2022-01-06 22:00:00,2022-01-06 17:00:00,2022-01-06 22:00:00,1 days 09:00:00,33.0,1 days 04:00:00,28.0,0 days 05:00:00,5.0,0 days 00:00:00,0.0
Major,1523,SR-ES-22-1523,Server,HPE,ProLiant DL560 Gen10,Hard Disk Drive Failure,Closed,Incident,false,2,2022-01-05 12:29:00,2022-01-05 17:51:00,2022-01-05 13:15:00,2022-01-05 17:51:00,0 days 05:22:00,5.366666666666666,0 days 00:46:00,0.7666666666666667,0 days 04:36:00,4.6,0 days 00:00:00,0.0
Critical,212,SR-ES-22-0212,Other,HPE,StoreEver MSL 6060 Tape Library,System Board Failure,Closed,Incident,false,1,2022-01-05 12:00:00,2022-01-10 16:00:00,2022-01-05 13:00:00,2022-01-10 16:00:00,5 days 04:00:00,124.0,0 days 01:00:00,1.0,5 days 03:00:00,123.0,0 days 00:00:00,0.0
Cosmatic,42,SR-ES-22-0042,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Request,false,1,2022-01-05 00:01:00,2022-01-05 04:00:00,2022-01-05 00:01:00,2022-01-05 04:00:00,0 days 03:59:00,3.9833333333333334,0 days 00:00:00,0.0,0 days 03:59:00,3.9833333333333334,0 days 00:00:00,0.0
Major,149,SR-ES-22-0149,Server,HPE,Synergy 660 Gen10,Network Card Failure,Closed,Incident,false,1,2022-01-04 21:00:00,2022-01-07 15:00:00,2022-01-04 21:15:00,2022-01-07 15:00:00,2 days 18:00:00,66.0,0 days 00:15:00,0.25,2 days 17:45:00,65.75,0 days 00:00:00,0.0
Minor,52,SR-ES-22-0052,Storage,EMC,VNX5300,Hard Disk Drive Failure,Closed,Incident,false,0,2022-01-04 18:22:00,2022-01-10 20:00:00,2022-01-04 18:44:00,2022-01-10 20:00:00,6 days 01:38:00,145.63333333333333,0 days 00:22:00,0.36666666666666664,6 days 01:16:00,145.26666666666668,0 days 00:00:00,0.0
Major,343,SR-ES-22-0343,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Incident,false,1,2022-01-04 17:29:00,2022-01-04 21:00:00,2022-01-04 18:00:00,2022-01-04 21:00:00,0 days 03:31:00,3.5166666666666666,0 days 00:31:00,0.5166666666666667,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Major,434,SR-ES-22-0434,Software,VMWare,VMWARE VSPHERE 7 ENTERPRISE PLUS FOR 1 PROCESSOR,Software,Closed,Incident,false,1,2022-01-04 14:21:00,2022-01-04 15:48:00,2022-01-04 14:30:00,2022-01-04 15:48:00,0 days 01:27:00,1.45,0 days 00:09:00,0.15,0 days 01:18:00,1.3,0 days 00:00:00,0.0
